player_id,uniform_number,name,team,position,birth_day,height,weight,school,player_id,평균자책점,경기,완투,완봉,승리,패배,세이브,홀드,승률,타자수,투구수,이닝,피안타,2루타,3루타,홈런,희생번트,희생플라이,볼넷,고의4구,삼진,폭투,보크,실점,자책점,블론세이브,이닝당 출루허용률,피안타율,퀄리티스타트
68092,34.0,한두솔,SSG,투수,1997-01-15,177,86,광주수창초-진흥중-광주제일고-일본 오사카 리세이샤 전문대학-KT,68092,4.95,44,0,0,2,0,1,3,1.0,169,649,36.333333333333336,46,5,0,1,2,2,19,1,27,1,0,22,20,1,1.79,0.317,0
68159,34.0,성동현,LG,투수,1999-05-18,189,108,백마초-홍은중-장충고,68159,9.0,12,0,0,0,0,0,0,0.0,45,201,9.0,10,0,0,2,1,0,9,0,6,1,0,9,9,0,2.11,0.286,0
68200,19.0,김민규,두산,투수,1999-05-07,183,90,장평초(광진구리틀)-잠신중-휘문고-두산-상무,68200,4.66,7,0,0,1,1,0,0,0.5,47,199,9.666666666666666,9,3,0,1,0,4,6,0,6,0,0,5,5,0,1.55,0.273,0
68220,47.0,곽빈,두산,투수,1999-05-28,187,95,서울학동초-자양중-배명고,68220,4.2,19,0,0,5,7,0,0,0.417,465,1804,109.33333333333333,96,23,3,9,2,6,41,0,107,5,0,55,51,0,1.25,0.232,7
68242,65.0,정철원,롯데,투수,1999-03-27,192,95,역북초-송전중-안산공고-두산,68242,4.24,75,0,0,8,3,0,21,0.727,312,1169,70.0,72,13,1,4,3,5,28,2,55,5,0,34,33,6,1.43,0.268,0
68249,49.0,박신지,두산,투수,1999-07-16,185,75,목암초(의정부리틀)-영동중-경기고-두산-상무,68249,2.85,54,0,0,2,4,0,5,0.333,264,1008,60.0,55,15,3,3,2,3,29,6,36,8,0,24,19,1,1.4,0.244,0
68269,56.0,김호준,두산,투수,1998-05-17,180,82,원주일산초-성남성일중-안산공고,68269,6.75,19,0,0,0,1,0,1,0.0,54,218,10.666666666666666,14,3,0,2,0,0,7,1,7,1,0,11,8,1,1.97,0.298,0
68415,42.0,양창섭,삼성,투수,1999-09-22,182,85,녹천초(노원구리틀)-청량중-덕수고,68415,3.43,33,0,0,3,3,0,2,0.5,276,969,63.0,67,10,0,3,3,4,19,1,45,4,0,29,24,0,1.37,0.278,0
68419,56.0,최채흥,LG,투수,1995-01-22,186,97,동천초-포항중-대구상원고-한양대-삼성-상무-삼성,68419,5.28,13,0,0,0,1,0,2,0.0,132,507,29.0,35,6,2,3,0,1,14,0,21,2,0,17,17,0,1.69,0.302,0
68556,18.0,정성종,롯데,투수,1995-11-16,181,93,광주서석초-무등중-광주제일고-인하대-롯데-상무,68556,3.86,2,0,0,0,0,0,0,0.0,10,37,2.3333333333333335,3,1,0,1,0,0,0,0,0,0,0,1,1,0,1.29,0.3,0
68619,19.0,윤중현,KIA,투수,1995-04-25,180,84,광주서석초-무등중-광주제일고-성균관대,68619,4.35,13,0,0,1,0,0,0,1.0,48,159,10.333333333333334,10,4,0,2,1,0,7,2,7,1,0,5,5,0,1.65,0.25,0
68639,29.0,하준영,NC,투수,1999-09-06,182,79,서울이수초-성남중-성남고-KIA,68639,6.75,10,0,0,1,1,0,1,0.5,33,126,5.333333333333333,10,4,0,0,0,0,7,1,5,0,0,4,4,0,3.19,0.385,0
68830,30.0,김정우,두산,투수,1999-05-15,183,87,소래초-동산중-동산고-SK-상무-SSG,68830,3.86,18,0,0,0,0,1,1,0.0,103,396,21.0,26,4,0,1,3,2,9,0,13,1,0,12,9,0,1.67,0.302,0
68856,30.0,최민준,SSG,투수,1999-06-11,178,83,부산수영초-경남중-경남고-SK-상무-SK,68856,3.97,40,0,0,2,2,0,1,0.5,287,1172,65.66666666666667,72,7,0,6,7,4,24,0,44,3,0,34,29,0,1.46,0.289,0
68896,17.0,이채호,KT,투수,1998-11-23,185,85,동광초(김해시리틀)-원동중-용마고-SK-SSG,68896,6.17,10,0,0,0,0,0,0,0.0,53,195,11.666666666666666,12,3,2,1,1,3,5,1,8,0,0,8,8,0,1.46,0.286,0
68900,17.0,김영규,NC,투수,2000-02-10,188,86,광주서석초-무등중-광주제일고,68900,2.86,45,0,0,4,3,0,21,0.571,189,762,44.0,40,4,0,3,5,5,18,4,35,6,0,17,14,1,1.32,0.253,0
68902,18.0,신민혁,NC,투수,1999-02-04,184,95,염강초(강서구리틀)-매향중-야탑고,68902,4.77,28,1,0,6,3,0,0,0.667,568,2292,132.0,148,18,2,23,4,5,26,1,84,3,0,76,70,0,1.32,0.281,5
68928,61.0,김시훈,KIA,투수,1999-02-24,188,95,양덕초-마산동중-마산고-NC,68928,8.06,24,0,0,1,0,0,1,1.0,118,439,25.666666666666668,33,6,0,7,0,1,10,1,18,0,0,25,23,0,1.68,0.308,0
69032,,쿠에바스,KT,투수,1990-10-14,188,98,베네수엘라 Carabobo(대)-KT,69032,5.4,18,0,0,3,10,0,0,0.231,445,1663,98.33333333333333,104,14,2,13,4,2,46,0,60,4,1,69,59,0,1.53,0.268,7
69041,41.0,손동현,KT,투수,2001-01-23,183,88,염창초(강서구리틀)-덕수중-성남고-KT-상무,69041,3.84,58,0,0,5,0,1,13,1.0,257,938,58.666666666666664,66,16,1,6,4,1,12,3,55,4,0,30,25,2,1.33,0.278,0
69045,54.0,알칸타라,키움,투수,1992-12-04,193,100,도미니카 Liceo secundario Emma Balaguer(고)-KT-두산,69045,3.27,19,0,0,8,4,0,0,0.667,492,1796,121.0,125,20,3,11,6,3,10,0,92,3,0,50,44,0,1.12,0.267,14
69047,29.0,전용주,KT,투수,2000-02-12,188,87,양진초(안성시리틀)-성일중-안산공고,69047,3.95,21,0,0,0,1,0,4,0.0,66,257,13.666666666666666,18,4,0,0,0,1,7,1,11,3,0,8,6,0,1.83,0.31,0
69054,37.0,이상동,KT,투수,1995-11-24,181,88,대구옥산초-경복중-경북고-영남대,69054,2.49,41,0,0,3,0,0,5,1.0,168,656,43.333333333333336,31,6,0,4,2,2,9,1,34,1,0,12,12,1,0.92,0.203,0
69108,32.0,이지강,LG,투수,1999-07-02,183,85,수원선일초-수원북중-소래고,69108,5.32,43,0,0,1,2,3,4,0.333,211,883,47.333333333333336,50,9,2,4,0,1,24,0,39,1,1,29,28,1,1.56,0.27,0
69113,14.0,임준형,KT,투수,2000-11-16,180,87,광주서석초-진흥중-진흥고-LG-상무-LG,69113,5.19,10,0,0,0,0,0,0,0.0,42,179,8.666666666666666,11,1,0,0,1,0,7,0,6,1,0,7,5,0,2.08,0.333,0
69134,31.0,이정용,LG,투수,1996-03-26,185,83,영일초-성남중-성남고-동아대-LG-상무,69134,5.03,39,0,0,6,1,1,7,0.857,139,575,34.0,32,3,1,3,1,0,12,0,26,0,0,19,19,1,1.29,0.258,0
69159,18.0,정우영,LG,투수,1999-08-19,193,99,가평초-강남중-서울고,69159,20.25,4,0,0,0,0,0,0,0.0,13,56,2.6666666666666665,1,0,0,1,0,0,4,0,3,0,0,6,6,0,1.88,0.125,0
69205,7.0,이교훈,두산,투수,2000-05-29,181,83,구리초(남양주리틀)-청원중-서울고,69205,1.17,10,0,0,1,0,0,0,1.0,29,125,7.666666666666667,4,1,0,0,1,0,4,0,7,2,0,2,1,0,1.04,0.174,0
69213,49.0,윤산흠,한화,투수,1999-05-15,178,75,광주화정초-진흥중-영선고-두산-상무,69213,3.78,12,0,0,0,0,0,0,0.0,73,268,16.666666666666668,16,5,0,1,0,0,5,0,17,1,1,7,7,0,1.26,0.246,0
69328,0.0,박주성,키움,투수,2000-11-09,180,90,경동초(성동구리틀)-건대부중-경기고-키움-상무,69328,6.58,18,0,0,2,3,0,1,0.4,235,865,52.0,63,11,2,9,2,4,16,0,26,2,0,40,38,0,1.52,0.3,2
69360,20.0,조영건,키움,투수,1999-02-04,180,85,대전신흥초-충남중-백송고,69360,5.68,51,0,0,5,5,8,7,0.5,353,1330,77.66666666666667,84,18,1,12,2,4,38,0,47,5,0,51,49,2,1.57,0.275,0
69446,18.0,원태인,삼성,투수,2000-04-06,183,92,율하초(중구리틀)-경복중-경북고,69446,3.24,27,0,0,12,4,0,0,0.75,671,2493,166.66666666666666,157,32,2,20,11,6,27,1,108,1,0,66,60,0,1.1,0.253,20
69516,32.0,김현수,KIA,투수,2000-07-10,185,90,효제초-홍은중-장충고-롯데-KIA-상무,69516,2.45,18,0,0,0,0,0,0,0.0,86,309,18.333333333333332,17,3,1,2,1,1,13,5,11,2,0,5,5,0,1.64,0.243,0
69594,44.0,박진,롯데,투수,1999-04-02,182,106,부산대연초-부산중-부산고,69594,5.32,51,0,0,3,3,1,3,0.5,302,1172,69.33333333333333,76,10,3,10,1,4,22,0,50,5,0,42,41,1,1.41,0.277,0
69620,53.0,김기훈,KIA,투수,2000-01-03,184,93,광주수창초-무등중-광주동성고-KIA-상무,69620,3.25,24,0,0,1,1,0,0,0.5,117,464,27.666666666666668,25,8,1,2,1,3,10,0,27,2,0,11,10,0,1.27,0.245,0
69643,,홍원빈,KIA,투수,2000-10-16,195,101,안말초-강남중-덕수고-KIA,69643,27.0,2,0,0,0,0,0,0,0.0,11,36,1.6666666666666667,2,0,0,0,0,1,4,0,1,2,0,5,5,0,3.6,0.333,0
69745,60.0,김도현,KIA,투수,2000-09-15,183,87,길원초(동대문구리틀)-잠신중-신일고-한화,69745,4.81,24,0,0,4,7,0,0,0.364,561,2068,125.33333333333333,149,28,4,11,7,7,33,0,71,5,1,79,67,0,1.45,0.296,9
69969,57.0,전사민,NC,투수,1999-07-06,194,85,연서초(부산동래구리틀)-대신중-부산정보고-NC-상무,69969,4.26,74,0,0,7,7,2,13,0.5,370,1341,82.33333333333333,86,12,2,3,8,3,33,4,62,7,0,45,39,4,1.45,0.273,0
72523,35.0,고효준,두산,투수,1983-02-08,179,81,서원초-세광중-세광고-롯데-SK-KIA-롯데-LG-SSG,72523,6.86,45,0,0,2,1,0,9,0.667,104,441,21.0,29,2,1,4,2,1,14,1,19,4,0,16,16,3,2.05,0.337,0
73117,12.0,우규민,KT,투수,1985-01-21,184,75,성동초-휘문중-휘문고-LG-경찰-LG-삼성,73117,2.44,53,0,0,1,2,0,9,0.333,185,665,44.333333333333336,45,6,0,2,4,0,3,1,24,0,0,12,12,1,1.08,0.259,0
73211,38.0,노경은,SSG,투수,1984-03-11,187,100,화곡초-성남중-성남고-두산-롯데,73211,2.14,77,0,0,3,6,3,35,0.333,320,1177,80.0,60,10,0,2,9,4,25,5,68,3,0,22,19,6,1.06,0.215,0
73801,46.0,송은범,삼성,투수,1984-03-17,182,93,서흥초-동산중-동산고-SK-KIA-한화-LG,73801,4.5,5,0,0,0,0,0,0,0.0,28,93,6.0,9,2,0,0,1,0,3,0,2,3,0,3,3,0,2.0,0.375,0
75421,21.0,오승환,삼성,투수,1982-07-15,178,93,도신초-우신중-경기고-단국대-삼성-한신-세인트루이스-토론토-콜로라도,75421,8.0,12,0,0,0,0,0,0,0.0,45,173,9.0,15,5,0,1,0,1,3,0,7,1,0,8,8,0,2.0,0.366,0
75867,42.0,김진성,LG,투수,1985-03-07,186,90,인헌초-성남중-성남서고-SK-NC,75867,3.44,78,0,0,6,4,1,33,0.6,291,1235,70.66666666666667,61,7,3,7,2,7,24,1,63,1,0,28,27,7,1.2,0.236,0
76118,46.0,원종현,키움,투수,1987-07-31,182,88,군산중앙초-군산중-군산상고-LG-경찰-NC,76118,6.13,61,0,0,2,4,5,11,0.333,248,931,54.333333333333336,68,8,2,5,7,3,18,2,40,6,0,42,37,6,1.58,0.313,0
76225,43.0,김건국,KIA,투수,1988-02-02,183,86,한서초(서부리틀)-청량중-덕수고-두산-KT-롯데,76225,6.85,26,0,0,0,3,0,1,0.0,216,841,46.0,59,9,0,11,1,3,17,0,31,3,0,38,35,1,1.65,0.311,0
76430,24.0,김상수,롯데,투수,1988-01-02,180,88,신자초(자이언츠리틀)-자양중-신일고-(방송통신대)-삼성-상무-키움-SK-SSG,76430,6.38,45,0,0,0,1,2,3,0.0,180,644,36.666666666666664,48,10,0,4,2,4,18,2,27,1,0,26,26,0,1.8,0.314,0
76715,99.0,류현진,한화,투수,1987-03-25,190,113,창영초-동산중-동산고-(대전대)-한화-LA다저스-토론토,76715,3.23,26,0,0,9,7,0,0,0.563,574,2268,139.33333333333334,144,22,3,12,5,0,25,2,122,2,0,54,50,0,1.21,0.267,12
77211,45.0,이용찬,NC,투수,1989-01-02,185,85,신원초-양천중-장충고-두산-상무-두산,77211,10.57,12,0,0,1,2,0,1,0.333,83,334,15.333333333333334,23,4,0,1,0,1,12,1,14,2,0,18,18,1,2.28,0.348,0
77263,37.0,김강률,LG,투수,1988-08-28,187,95,문촌초(일산리틀)-장성중-경기고-두산-상무-두산,77263,1.46,12,0,0,1,0,1,4,1.0,51,182,12.333333333333334,7,1,0,0,0,0,8,0,9,0,0,2,2,0,1.22,0.167,0
77446,29.0,백정현,삼성,투수,1987-07-13,184,80,대구옥산초-대구중-대구상원고,77446,1.95,29,0,0,2,0,1,3,1.0,128,505,32.333333333333336,19,6,0,1,2,2,7,0,31,0,0,7,7,2,0.8,0.165,0
77637,54.0,양현종,KIA,투수,1988-03-01,183,91,학강초-광주동성중-광주동성고-KIA-텍사스,77637,5.06,30,0,0,7,9,0,0,0.438,677,2497,153.0,171,23,4,12,8,8,57,1,109,10,0,101,86,0,1.49,0.285,11
77829,29.0,김광현,SSG,투수,1988-07-22,188,88,덕성초(안산리틀)-안산중앙중-안산공고-SK-세인트루이스,77829,5.0,28,0,0,10,10,0,0,0.5,636,2453,144.0,164,28,1,13,5,3,50,1,138,6,0,86,80,0,1.49,0.286,9
78352,45.0,임창민,삼성,투수,1985-08-25,183,94,광주대성초-광주동성중-광주동성고-연세대-히어로즈-경찰-히어로즈-NC-두산,78352,4.85,16,0,0,1,0,0,2,1.0,63,263,13.0,17,2,0,5,1,1,7,1,6,0,0,8,7,1,1.85,0.321,0
79140,16.0,최동환,KT,투수,1989-09-19,184,83,인헌초-선린중-경동고-LG,79140,8.68,20,0,0,1,1,0,0,0.5,91,326,18.666666666666668,27,5,1,4,0,1,12,2,9,0,0,19,18,0,2.09,0.351,0
